cp	char	block	name	ink	clip	dup_of	recommended
U+21D0	⇐	Arrows	LEFTWARDS DOUBLE ARROW	0.0764	0.0000		1
U+21D1	⇑	Arrows	UPWARDS DOUBLE ARROW	0.0764	0.0000		1
U+21D2	⇒	Arrows	RIGHTWARDS DOUBLE ARROW	0.0764	0.0000		1
U+21D3	⇓	Arrows	DOWNWARDS DOUBLE ARROW	0.0765	0.0000		1
U+21D4	⇔	Arrows	LEFT RIGHT DOUBLE ARROW	0.0951	0.0000		1
U+21D5	⇕	Arrows	UP DOWN DOUBLE ARROW	0.0949	0.0000		1
U+21D6	⇖	Arrows	NORTH WEST DOUBLE ARROW	0.0764	0.0000		1
U+21D7	⇗	Arrows	NORTH EAST DOUBLE ARROW	0.0766	0.0000		1
U+21D8	⇘	Arrows	SOUTH EAST DOUBLE ARROW	0.0765	0.0000		1
U+21D9	⇙	Arrows	SOUTH WEST DOUBLE ARROW	0.0764	0.0000		1
U+21DA	⇚	Arrows	LEFTWARDS TRIPLE ARROW	0.0973	0.0000		1
U+21DB	⇛	Arrows	RIGHTWARDS TRIPLE ARROW	0.0973	0.0000		1
U+21DC	⇜	Arrows	LEFTWARDS SQUIGGLE ARROW	0.0899	0.0000		1
U+21DD	⇝	Arrows	RIGHTWARDS SQUIGGLE ARROW	0.0900	0.0000		1
U+21DE	⇞	Arrows	UPWARDS ARROW WITH DOUBLE STROKE	0.1329	0.0000		1
U+21DF	⇟	Arrows	DOWNWARDS ARROW WITH DOUBLE STROKE	0.1331	0.0000		1
U+21E0	⇠	Arrows	LEFTWARDS DASHED ARROW	0.0678	0.0000		1
U+21E1	⇡	Arrows	UPWARDS DASHED ARROW	0.0676	0.0000		1
U+21E2	⇢	Arrows	RIGHTWARDS DASHED ARROW	0.0679	0.0000		1
U+21E3	⇣	Arrows	DOWNWARDS DASHED ARROW	0.0676	0.0000		1
U+21E4	⇤	Arrows	LEFTWARDS ARROW TO BAR	0.1071	0.0000		1
U+21E5	⇥	Arrows	RIGHTWARDS ARROW TO BAR	0.1072	0.0000		1
U+21E6	⇦	Arrows	LEFTWARDS WHITE ARROW	0.0662	0.0000		1
U+21E7	⇧	Arrows	UPWARDS WHITE ARROW	0.0663	0.0000		1
U+21E8	⇨	Arrows	RIGHTWARDS WHITE ARROW	0.0662	0.0000		1
U+21E9	⇩	Arrows	DOWNWARDS WHITE ARROW	0.0663	0.0000		1
U+21EA	⇪	Arrows	UPWARDS WHITE ARROW FROM BAR	0.0696	0.0000		1
U+21EB	⇫	Arrows	UPWARDS WHITE ARROW ON PEDESTAL	0.0843	0.0000		1
U+21EC	⇬	Arrows	UPWARDS WHITE ARROW ON PEDESTAL WITH HORIZONTAL BAR	0.0873	0.0000		1
U+21ED	⇭	Arrows	UPWARDS WHITE ARROW ON PEDESTAL WITH VERTICAL BAR	0.1057	0.0000		1
U+21EE	⇮	Arrows	UPWARDS WHITE DOUBLE ARROW	0.0830	0.0000		1
U+21EF	⇯	Arrows	UPWARDS WHITE DOUBLE ARROW ON PEDESTAL	0.1010	0.0000		1
U+21F0	⇰	Arrows	RIGHTWARDS WHITE ARROW FROM WALL	0.0842	0.0000		1
U+21F1	⇱	Arrows	NORTH WEST ARROW TO CORNER	0.1306	0.0000		1
U+21F2	⇲	Arrows	SOUTH EAST ARROW TO CORNER	0.1305	0.0000		1
U+21F3	⇳	Arrows	UP DOWN WHITE ARROW	0.0722	0.0000		1
U+21F4	⇴	Arrows	RIGHT ARROW WITH SMALL CIRCLE	0.1193	0.0000		1
U+21F5	⇵	Arrows	DOWNWARDS ARROW LEFTWARDS OF UPWARDS ARROW	0.1614	0.0000		1
U+21F6	⇶	Arrows	THREE RIGHTWARDS ARROWS	0.2321	0.0000		1
U+21F7	⇷	Arrows	LEFTWARDS ARROW WITH VERTICAL STROKE	0.1070	0.0000		1
U+21F8	⇸	Arrows	RIGHTWARDS ARROW WITH VERTICAL STROKE	0.1073	0.0000		1
U+21F9	⇹	Arrows	LEFT RIGHT ARROW WITH VERTICAL STROKE	0.1299	0.0000		1
U+21FA	⇺	Arrows	LEFTWARDS ARROW WITH DOUBLE VERTICAL STROKE	0.1331	0.0000		1
U+21FB	⇻	Arrows	RIGHTWARDS ARROW WITH DOUBLE VERTICAL STROKE	0.1334	0.0000		1
U+21FC	⇼	Arrows	LEFT RIGHT ARROW WITH DOUBLE VERTICAL STROKE	0.1466	0.0000		1
U+21FD	⇽	Arrows	LEFTWARDS OPEN-HEADED ARROW	0.0729	0.0000		1
U+21FE	⇾	Arrows	RIGHTWARDS OPEN-HEADED ARROW	0.0728	0.0000		1
U+21FF	⇿	Arrows	LEFT RIGHT OPEN-HEADED ARROW	0.0877	0.0000		1
U+2200	∀	Math Operators	FOR ALL	0.2048	0.0000		1
U+2201	∁	Math Operators	COMPLEMENT	0.1730	0.0000		1
U+2202	∂	Math Operators	PARTIAL DIFFERENTIAL	0.1636	0.0000		1
U+2203	∃	Math Operators	THERE EXISTS	0.2001	0.0000		1
U+2204	∄	Math Operators	THERE DOES NOT EXIST	0.2580	0.0000		1
U+2205	∅	Math Operators	EMPTY SET	0.1812	0.0000		1
U+2206	∆	Math Operators	INCREMENT	0.2077	0.0016		1
U+2207	∇	Math Operators	NABLA	0.2075	0.0016		1
U+2208	∈	Math Operators	ELEMENT OF	0.1851	0.0000		1
U+2209	∉	Math Operators	NOT AN ELEMENT OF	0.2569	0.0000		1
U+220A	∊	Math Operators	SMALL ELEMENT OF	0.1485	0.0000		1
U+220B	∋	Math Operators	CONTAINS AS MEMBER	0.1855	0.0000		1
U+220C	∌	Math Operators	DOES NOT CONTAIN AS MEMBER	0.2569	0.0000		1
U+220D	∍	Math Operators	SMALL CONTAINS AS MEMBER	0.1630	0.0000		1
U+220E	∎	Math Operators	END OF PROOF	0.3006	0.0000		1
U+220F	∏	Math Operators	N-ARY PRODUCT	0.2258	0.0000		1
U+2210	∐	Math Operators	N-ARY COPRODUCT	0.2202	0.0000		1
U+2211	∑	Math Operators	N-ARY SUMMATION	0.1738	0.0000		1
U+2212	−	Math Operators	MINUS SIGN	0.0513	0.0000		1
U+2213	∓	Math Operators	MINUS-OR-PLUS SIGN	0.1503	0.0000		1
U+2215	∕	Math Operators	DIVISION SLASH	0.1014	0.0000	U+002F	0
U+2217	∗	Math Operators	ASTERISK OPERATOR	0.0911	0.0000		1
U+2218	∘	Math Operators	RING OPERATOR	0.0684	0.0000		1
U+2219	∙	Math Operators	BULLET OPERATOR	0.0904	0.0000		1
U+221A	√	Math Operators	SQUARE ROOT	0.1213	0.0000		1
U+221B	∛	Math Operators	CUBE ROOT	0.1814	0.0000		1
U+221C	∜	Math Operators	FOURTH ROOT	0.1927	0.0000		1
U+221D	∝	Math Operators	PROPORTIONAL TO	0.1053	0.0000		1
U+221E	∞	Math Operators	INFINITY	0.1441	0.0000		1
U+221F	∟	Math Operators	RIGHT ANGLE	0.0980	0.0000		1
U+2220	∠	Math Operators	ANGLE	0.0938	0.0000		1
U+2223	∣	Math Operators	DIVIDES	0.1125	0.0000	U+007C	0
U+2227	∧	Math Operators	LOGICAL AND	0.1382	0.0000		1
U+2228	∨	Math Operators	LOGICAL OR	0.1381	0.0000		1
U+2229	∩	Math Operators	INTERSECTION	0.1456	0.0000		1
U+222A	∪	Math Operators	UNION	0.1456	0.0000		1
U+222B	∫	Math Operators	INTEGRAL	0.1507	0.0000		1
U+222C	∬	Math Operators	DOUBLE INTEGRAL	0.2809	0.0000		1
U+222D	∭	Math Operators	TRIPLE INTEGRAL	0.3938	0.0000		1
U+2234	∴	Math Operators	THEREFORE	0.0732	0.0000		1
U+2235	∵	Math Operators	BECAUSE	0.0732	0.0000		1
U+2236	∶	Math Operators	RATIO	0.0488	0.0000		1
U+2237	∷	Math Operators	PROPORTION	0.0976	0.0000		1
U+2238	∸	Math Operators	DOT MINUS	0.0756	0.0000		1
U+2239	∹	Math Operators	EXCESS	0.0896	0.0000		1
U+223A	∺	Math Operators	GEOMETRIC PROPORTION	0.1488	0.0000		1
U+223B	∻	Math Operators	HOMOTHETIC	0.1058	0.0000		1
U+223C	∼	Math Operators	TILDE OPERATOR	0.0571	0.0000		1
U+223D	∽	Math Operators	REVERSED TILDE	0.0570	0.0000		1
U+2241	≁	Math Operators	NOT TILDE	0.0905	0.0000		1
U+2242	≂	Math Operators	MINUS TILDE	0.1148	0.0000		1
U+2243	≃	Math Operators	ASYMPTOTICALLY EQUAL TO	0.1152	0.0000		1
U+2244	≄	Math Operators	NOT ASYMPTOTICALLY EQUAL TO	0.1547	0.0000		1
U+2245	≅	Math Operators	APPROXIMATELY EQUAL TO	0.1733	0.0000		1
U+2246	≆	Math Operators	APPROXIMATELY BUT NOT ACTUALLY EQUAL TO	0.1951	0.0000		1
U+2247	≇	Math Operators	NEITHER APPROXIMATELY NOR ACTUALLY EQUAL TO	0.2167	0.0000		1
U+2248	≈	Math Operators	ALMOST EQUAL TO	0.1049	0.0000		1
U+2249	≉	Math Operators	NOT ALMOST EQUAL TO	0.1536	0.0000		1
U+224A	≊	Math Operators	ALMOST EQUAL OR EQUAL TO	0.1722	0.0000		1
U+224B	≋	Math Operators	TRIPLE TILDE	0.1710	0.0000		1
U+224C	≌	Math Operators	ALL EQUAL TO	0.1733	0.0000		1
U+224D	≍	Math Operators	EQUIVALENT TO	0.1190	0.0000		1
U+224E	≎	Math Operators	GEOMETRICALLY EQUIVALENT TO	0.1397	0.0000		1
U+224F	≏	Math Operators	DIFFERENCE BETWEEN	0.1271	0.0000		1
U+2250	≐	Math Operators	APPROACHES THE LIMIT	0.1269	0.0000		1
U+2251	≑	Math Operators	GEOMETRICALLY EQUAL TO	0.1563	0.0000		1
U+2252	≒	Math Operators	APPROXIMATELY EQUAL TO OR THE IMAGE OF	0.1513	0.0000		1
U+2253	≓	Math Operators	IMAGE OF OR APPROXIMATELY EQUAL TO	0.1513	0.0000		1
U+2254	≔	Math Operators	COLON EQUALS	0.1260	0.0000		1
U+2255	≕	Math Operators	EQUALS COLON	0.1259	0.0000		1
U+2256	≖	Math Operators	RING IN EQUAL TO	0.1334	0.0000		1
U+2257	≗	Math Operators	RING EQUAL TO	0.1682	0.0000		1
U+2258	≘	Math Operators	CORRESPONDS TO	0.1644	0.0000		1
U+2259	≙	Math Operators	ESTIMATES	0.1691	0.0000		1
U+225A	≚	Math Operators	EQUIANGULAR TO	0.1692	0.0000		1
U+225B	≛	Math Operators	STAR EQUALS	0.1652	0.0000		1
U+225C	≜	Math Operators	DELTA EQUAL TO	0.1737	0.0000		1
U+225D	≝	Math Operators	EQUAL TO BY DEFINITION	0.1827	0.0000		1
U+225E	≞	Math Operators	MEASURED BY	0.1743	0.0000		1
U+225F	≟	Math Operators	QUESTIONED EQUAL TO	0.1451	0.0000		1
U+2260	≠	Math Operators	NOT EQUAL TO	0.1512	0.0000		1
U+2261	≡	Math Operators	IDENTICAL TO	0.1741	0.0000		1
U+2262	≢	Math Operators	NOT IDENTICAL TO	0.2115	0.0000		1
U+2263	≣	Math Operators	STRICTLY EQUIVALENT TO	0.2321	0.0000		1
U+2264	≤	Math Operators	LESS-THAN OR EQUAL TO	0.1610	0.0000		1
U+2265	≥	Math Operators	GREATER-THAN OR EQUAL TO	0.1610	0.0000		1
U+2266	≦	Math Operators	LESS-THAN OVER EQUAL TO	0.2246	0.0000		1
U+2267	≧	Math Operators	GREATER-THAN OVER EQUAL TO	0.2246	0.0000		1
U+2268	≨	Math Operators	LESS-THAN BUT NOT EQUAL TO	0.2469	0.0000		1
U+2269	≩	Math Operators	GREATER-THAN BUT NOT EQUAL TO	0.2469	0.0000		1
U+226D	≭	Math Operators	NOT EQUIVALENT TO	0.1697	0.0000		1
U+226E	≮	Math Operators	NOT LESS-THAN	0.1614	0.0000		1
U+226F	≯	Math Operators	NOT GREATER-THAN	0.1617	0.0000		1
U+2270	≰	Math Operators	NEITHER LESS-THAN NOR EQUAL TO	0.2213	0.0000		1
U+2271	≱	Math Operators	NEITHER GREATER-THAN NOR EQUAL TO	0.2213	0.0000		1
U+2272	≲	Math Operators	LESS-THAN OR EQUIVALENT TO	0.1662	0.0000		1
U+2273	≳	Math Operators	GREATER-THAN OR EQUIVALENT TO	0.1662	0.0000		1
U+2274	≴	Math Operators	NEITHER LESS-THAN NOR EQUIVALENT TO	0.2218	0.0000		1
U+2275	≵	Math Operators	NEITHER GREATER-THAN NOR EQUIVALENT TO	0.2213	0.0000		1
U+2276	≶	Math Operators	LESS-THAN OR GREATER-THAN	0.2183	0.0000		1
U+2277	≷	Math Operators	GREATER-THAN OR LESS-THAN	0.2184	0.0000		1
U+2278	≸	Math Operators	NEITHER LESS-THAN NOR GREATER-THAN	0.2810	0.0000		1
U+2279	≹	Math Operators	NEITHER GREATER-THAN NOR LESS-THAN	0.2820	0.0000		1
U+227A	≺	Math Operators	PRECEDES	0.1176	0.0000		1
U+227B	≻	Math Operators	SUCCEEDS	0.1178	0.0000		1
U+227C	≼	Math Operators	PRECEDES OR EQUAL TO	0.1951	0.0000		1
U+227D	≽	Math Operators	SUCCEEDS OR EQUAL TO	0.1951	0.0000		1
U+227E	≾	Math Operators	PRECEDES OR EQUIVALENT TO	0.1783	0.0000		1
U+227F	≿	Math Operators	SUCCEEDS OR EQUIVALENT TO	0.1782	0.0000		1
U+2280	⊀	Math Operators	DOES NOT PRECEDE	0.1846	0.0000		1
U+2281	⊁	Math Operators	DOES NOT SUCCEED	0.1846	0.0000		1
U+2282	⊂	Math Operators	SUBSET OF	0.1159	0.0000		1
U+2283	⊃	Math Operators	SUPERSET OF	0.1159	0.0000		1
U+2284	⊄	Math Operators	NOT A SUBSET OF	0.1769	0.0000		1
U+2285	⊅	Math Operators	NOT A SUPERSET OF	0.1768	0.0000		1
U+2286	⊆	Math Operators	SUBSET OF OR EQUAL TO	0.1739	0.0000		1
U+2287	⊇	Math Operators	SUPERSET OF OR EQUAL TO	0.1738	0.0000		1
U+2288	⊈	Math Operators	NEITHER A SUBSET OF NOR EQUAL TO	0.2407	0.0000		1
U+2289	⊉	Math Operators	NEITHER A SUPERSET OF NOR EQUAL TO	0.2406	0.0000		1
U+228A	⊊	Math Operators	SUBSET OF WITH NOT EQUAL TO	0.1944	0.0000		1
U+228B	⊋	Math Operators	SUPERSET OF WITH NOT EQUAL TO	0.1945	0.0000		1
U+228D	⊍	Math Operators	MULTISET MULTIPLICATION	0.1799	0.0000		1
U+228E	⊎	Math Operators	MULTISET UNION	0.1897	0.0000		1
U+228F	⊏	Math Operators	SQUARE IMAGE OF	0.1398	0.0000		1
U+2290	⊐	Math Operators	SQUARE ORIGINAL OF	0.1395	0.0000		1
U+2291	⊑	Math Operators	SQUARE IMAGE OF OR EQUAL TO	0.1869	0.0000		1
U+2292	⊒	Math Operators	SQUARE ORIGINAL OF OR EQUAL TO	0.1866	0.0000		1
U+2293	⊓	Math Operators	SQUARE CAP	0.1779	0.0000		1
U+2294	⊔	Math Operators	SQUARE CUP	0.1778	0.0000		1
U+2295	⊕	Math Operators	CIRCLED PLUS	0.1867	0.0000		1
U+2296	⊖	Math Operators	CIRCLED MINUS	0.1621	0.0000		1
U+2297	⊗	Math Operators	CIRCLED TIMES	0.1869	0.0000		1
U+2298	⊘	Math Operators	CIRCLED DIVISION SLASH	0.1622	0.0000		1
U+2299	⊙	Math Operators	CIRCLED DOT OPERATOR	0.1557	0.0000		1
U+229A	⊚	Math Operators	CIRCLED RING OPERATOR	0.1846	0.0000		1
U+229B	⊛	Math Operators	CIRCLED ASTERISK OPERATOR	0.2025	0.0000		1
U+229C	⊜	Math Operators	CIRCLED EQUALS	0.1729	0.0000		1
U+229D	⊝	Math Operators	CIRCLED DASH	0.1492	0.0000		1
U+229E	⊞	Math Operators	SQUARED PLUS	0.2304	0.0000		1
U+229F	⊟	Math Operators	SQUARED MINUS	0.1993	0.0000		1
U+22A0	⊠	Math Operators	SQUARED TIMES	0.2420	0.0000		1
U+22A1	⊡	Math Operators	SQUARED DOT OPERATOR	0.1930	0.0000		1
U+22A2	⊢	Math Operators	RIGHT TACK	0.1174	0.0000		1
U+22A3	⊣	Math Operators	LEFT TACK	0.1173	0.0000		1
U+22A4	⊤	Math Operators	DOWN TACK	0.1170	0.0000		1
U+22A5	⊥	Math Operators	UP TACK	0.1171	0.0000		1
U+22B2	⊲	Math Operators	NORMAL SUBGROUP OF	0.1416	0.0000		1
U+22B3	⊳	Math Operators	CONTAINS AS NORMAL SUBGROUP	0.1416	0.0000		1
U+22B4	⊴	Math Operators	NORMAL SUBGROUP OF OR EQUAL TO	0.1889	0.0000		1
U+22B5	⊵	Math Operators	CONTAINS AS NORMAL SUBGROUP OR EQUAL TO	0.1888	0.0000		1
U+22B8	⊸	Math Operators	MULTIMAP	0.0963	0.0000		1
U+22C2	⋂	Math Operators	N-ARY INTERSECTION	0.2383	0.0000		1
U+22C3	⋃	Math Operators	N-ARY UNION	0.2382	0.0000		1
U+22C4	⋄	Math Operators	DIAMOND OPERATOR	0.1197	0.0000		1
U+22C5	⋅	Math Operators	DOT OPERATOR	0.0244	0.0000	U+00B7	0
U+22C6	⋆	Math Operators	STAR OPERATOR	0.0490	0.0000		1
U+22CD	⋍	Math Operators	REVERSED TILDE EQUALS	0.1152	0.0000		1
U+22CE	⋎	Math Operators	CURLY LOGICAL OR	0.1375	0.0006		1
U+22CF	⋏	Math Operators	CURLY LOGICAL AND	0.1374	0.0006		1
U+22D0	⋐	Math Operators	DOUBLE SUBSET	0.2218	0.0000		1
U+22D1	⋑	Math Operators	DOUBLE SUPERSET	0.2219	0.0000		1
U+22DA	⋚	Math Operators	LESS-THAN EQUAL TO OR GREATER-THAN	0.2757	0.0000		1
U+22DB	⋛	Math Operators	GREATER-THAN EQUAL TO OR LESS-THAN	0.2758	0.0000		1
U+22DC	⋜	Math Operators	EQUAL TO OR LESS-THAN	0.1664	0.0000		1
U+22DD	⋝	Math Operators	EQUAL TO OR GREATER-THAN	0.1664	0.0000		1
U+22DE	⋞	Math Operators	EQUAL TO OR PRECEDES	0.1951	0.0000		1
U+22DF	⋟	Math Operators	EQUAL TO OR SUCCEEDS	0.1951	0.0000		1
U+22E0	⋠	Math Operators	DOES NOT PRECEDE OR EQUAL	0.2679	0.0000		1
U+22E1	⋡	Math Operators	DOES NOT SUCCEED OR EQUAL	0.2661	0.0000		1
U+22E2	⋢	Math Operators	NOT SQUARE IMAGE OF OR EQUAL TO	0.2241	0.0000		1
U+22E3	⋣	Math Operators	NOT SQUARE ORIGINAL OF OR EQUAL TO	0.2238	0.0000		1
U+22E4	⋤	Math Operators	SQUARE IMAGE OF OR NOT EQUAL TO	0.2259	0.0000		1
U+22E5	⋥	Math Operators	SQUARE ORIGINAL OF OR NOT EQUAL TO	0.2256	0.0000		1
U+22E6	⋦	Math Operators	LESS-THAN BUT NOT EQUIVALENT TO	0.1890	0.0000		1
U+22E7	⋧	Math Operators	GREATER-THAN BUT NOT EQUIVALENT TO	0.1907	0.0000		1
U+22E8	⋨	Math Operators	PRECEDES BUT NOT EQUIVALENT TO	0.2118	0.0000		1
U+22E9	⋩	Math Operators	SUCCEEDS BUT NOT EQUIVALENT TO	0.2117	0.0000		1
U+22EF	⋯	Math Operators	MIDLINE HORIZONTAL ELLIPSIS	0.0732	0.0000		1
U+2300	⌀	Misc Technical	DIAMETER SIGN	0.1812	0.0000	U+2205	0
U+2301	⌁	Misc Technical	ELECTRIC ARROW	0.0747	0.0000		1
U+2302	⌂	Misc Technical	HOUSE	0.1286	0.0000		1
U+2303	⌃	Misc Technical	UP ARROWHEAD	0.0600	0.0000		1
U+2304	⌄	Misc Technical	DOWN ARROWHEAD	0.0601	0.0000		1
U+2305	⌅	Misc Technical	PROJECTIVE	0.0935	0.0000		1
U+2306	⌆	Misc Technical	PERSPECTIVE	0.1270	0.0000		1
U+2308	⌈	Misc Technical	LEFT CEILING	0.1184	0.0000		1
U+2309	⌉	Misc Technical	RIGHT CEILING	0.1190	0.0000		1
U+230A	⌊	Misc Technical	LEFT FLOOR	0.1184	0.0000		1
U+230B	⌋	Misc Technical	RIGHT FLOOR	0.1190	0.0000		1
U+230C	⌌	Misc Technical	BOTTOM RIGHT CROP	0.0339	0.0000		1
U+230D	⌍	Misc Technical	BOTTOM LEFT CROP	0.0339	0.0000		1
U+230E	⌎	Misc Technical	TOP RIGHT CROP	0.0339	0.0000		1
U+230F	⌏	Misc Technical	TOP LEFT CROP	0.0339	0.0000		1
U+2310	⌐	Misc Technical	REVERSED NOT SIGN	0.0753	0.0000		1
U+2311	⌑	Misc Technical	SQUARE LOZENGE	0.1190	0.0000		1
U+2312	⌒	Misc Technical	ARC	0.0675	0.0033		1
U+2313	⌓	Misc Technical	SEGMENT	0.1022	0.0022		1
U+2314	⌔	Misc Technical	SECTOR	0.0725	0.0000		1
U+2315	⌕	Misc Technical	TELEPHONE RECORDER	0.0927	0.0000		1
U+2318	⌘	Misc Technical	PLACE OF INTEREST SIGN	0.1759	0.0000		1
U+2319	⌙	Misc Technical	TURNED NOT SIGN	0.0752	0.0000		1
U+231C	⌜	Misc Technical	TOP LEFT CORNER	0.0445	0.0000		1
U+231D	⌝	Misc Technical	TOP RIGHT CORNER	0.0445	0.0000		1
U+231E	⌞	Misc Technical	BOTTOM LEFT CORNER	0.0445	0.0000		1
U+231F	⌟	Misc Technical	BOTTOM RIGHT CORNER	0.0444	0.0000		1
U+2320	⌠	Misc Technical	TOP HALF INTEGRAL	0.1588	0.0001		1
U+2321	⌡	Misc Technical	BOTTOM HALF INTEGRAL	0.1568	0.0132		1
U+2325	⌥	Misc Technical	OPTION KEY	0.1190	0.0000		1
U+2326	⌦	Misc Technical	ERASE TO THE RIGHT	0.1602	0.0003		1
U+2327	⌧	Misc Technical	X IN A RECTANGLE BOX	0.1605	0.0000		1
U+2328	⌨	Misc Technical	KEYBOARD	0.1224	0.0000		1
U+232B	⌫	Misc Technical	ERASE TO THE LEFT	0.1568	0.0209		1
U+2335	⌵	Misc Technical	COUNTERSINK	0.0478	0.0000		1
U+2336	⌶	Misc Technical	APL FUNCTIONAL SYMBOL I-BEAM	0.1655	0.0000		1
U+2337	⌷	Misc Technical	APL FUNCTIONAL SYMBOL SQUISH QUAD	0.1747	0.0000		1
U+2338	⌸	Misc Technical	APL FUNCTIONAL SYMBOL QUAD EQUAL	0.3119	0.0248		1
U+2339	⌹	Misc Technical	APL FUNCTIONAL SYMBOL QUAD DIVIDE	0.2954	0.0262		1
U+233A	⌺	Misc Technical	APL FUNCTIONAL SYMBOL QUAD DIAMOND	0.3192	0.0243		1
U+233B	⌻	Misc Technical	APL FUNCTIONAL SYMBOL QUAD JOT	0.2536	0.0304		1
U+233C	⌼	Misc Technical	APL FUNCTIONAL SYMBOL QUAD CIRCLE	0.3038	0.0255		1
U+233D	⌽	Misc Technical	APL FUNCTIONAL SYMBOL CIRCLE STILE	0.2289	0.0019		1
U+233E	⌾	Misc Technical	APL FUNCTIONAL SYMBOL CIRCLE JOT	0.1858	0.0024		1
U+233F	⌿	Misc Technical	APL FUNCTIONAL SYMBOL SLASH BAR	0.1494	0.0000		1
U+2340	⍀	Misc Technical	APL FUNCTIONAL SYMBOL BACKSLASH BAR	0.1493	0.0000		1
U+2341	⍁	Misc Technical	APL FUNCTIONAL SYMBOL QUAD SLASH	0.2939	0.0263		1
U+2342	⍂	Misc Technical	APL FUNCTIONAL SYMBOL QUAD BACKSLASH	0.2939	0.0263		1
U+2343	⍃	Misc Technical	APL FUNCTIONAL SYMBOL QUAD LESS-THAN	0.3084	0.0251		1
U+2344	⍄	Misc Technical	APL FUNCTIONAL SYMBOL QUAD GREATER-THAN	0.3084	0.0251		1
U+2345	⍅	Misc Technical	APL FUNCTIONAL SYMBOL LEFTWARDS VANE	0.1786	0.0000		1
U+2346	⍆	Misc Technical	APL FUNCTIONAL SYMBOL RIGHTWARDS VANE	0.1793	0.0000		1
U+2347	⍇	Misc Technical	APL FUNCTIONAL SYMBOL QUAD LEFTWARDS ARROW	0.2783	0.0277		1
U+2348	⍈	Misc Technical	APL FUNCTIONAL SYMBOL QUAD RIGHTWARDS ARROW	0.2783	0.0278		1
U+2349	⍉	Misc Technical	APL FUNCTIONAL SYMBOL CIRCLE BACKSLASH	0.2156	0.0021		1
U+234A	⍊	Misc Technical	APL FUNCTIONAL SYMBOL DOWN TACK UNDERBAR	0.1554	0.0000		1
U+234B	⍋	Misc Technical	APL FUNCTIONAL SYMBOL DELTA STILE	0.3004	0.0000		1
U+234C	⍌	Misc Technical	APL FUNCTIONAL SYMBOL QUAD DOWN CARET	0.3234	0.0240		1
U+234D	⍍	Misc Technical	APL FUNCTIONAL SYMBOL QUAD DELTA	0.3978	0.0196		1
U+234E	⍎	Misc Technical	APL FUNCTIONAL SYMBOL DOWN TACK JOT	0.1544	0.0000		1
U+234F	⍏	Misc Technical	APL FUNCTIONAL SYMBOL UPWARDS VANE	0.1527	0.0000		1
U+2350	⍐	Misc Technical	APL FUNCTIONAL SYMBOL QUAD UPWARDS ARROW	0.3140	0.0247		1
U+2351	⍑	Misc Technical	APL FUNCTIONAL SYMBOL UP TACK OVERBAR	0.1675	0.0000		1
U+2352	⍒	Misc Technical	APL FUNCTIONAL SYMBOL DEL STILE	0.3006	0.0000		1
U+2353	⍓	Misc Technical	APL FUNCTIONAL SYMBOL QUAD UP CARET	0.3233	0.0240		1
U+2354	⍔	Misc Technical	APL FUNCTIONAL SYMBOL QUAD DEL	0.3980	0.0196		1
U+2355	⍕	Misc Technical	APL FUNCTIONAL SYMBOL UP TACK JOT	0.1545	0.0000		1
U+2356	⍖	Misc Technical	APL FUNCTIONAL SYMBOL DOWNWARDS VANE	0.1526	0.0000		1
U+2357	⍗	Misc Technical	APL FUNCTIONAL SYMBOL QUAD DOWNWARDS ARROW	0.3140	0.0247		1
U+2358	⍘	Misc Technical	APL FUNCTIONAL SYMBOL QUOTE UNDERBAR	0.0557	0.0000		1
U+2359	⍙	Misc Technical	APL FUNCTIONAL SYMBOL DELTA UNDERBAR	0.2664	0.0018		1
U+235A	⍚	Misc Technical	APL FUNCTIONAL SYMBOL DIAMOND UNDERBAR	0.1685	0.0031		1
U+235B	⍛	Misc Technical	APL FUNCTIONAL SYMBOL JOT UNDERBAR	0.0769	0.0000		1
U+235C	⍜	Misc Technical	APL FUNCTIONAL SYMBOL CIRCLE UNDERBAR	0.1792	0.0051		1
U+235D	⍝	Misc Technical	APL FUNCTIONAL SYMBOL UP SHOE JOT	0.2143	0.0000		1
U+235E	⍞	Misc Technical	APL FUNCTIONAL SYMBOL QUOTE QUAD	0.2324	0.0331		1
U+235F	⍟	Misc Technical	APL FUNCTIONAL SYMBOL CIRCLE STAR	0.1931	0.0265		1
U+2360	⍠	Misc Technical	APL FUNCTIONAL SYMBOL QUAD COLON	0.2518	0.0306		1
U+2361	⍡	Misc Technical	APL FUNCTIONAL SYMBOL UP TACK DIAERESIS	0.1430	0.0000		1
U+2362	⍢	Misc Technical	APL FUNCTIONAL SYMBOL DEL DIAERESIS	0.2294	0.0007		1
U+2363	⍣	Misc Technical	APL FUNCTIONAL SYMBOL STAR DIAERESIS	0.0753	0.0000		1
U+2364	⍤	Misc Technical	APL FUNCTIONAL SYMBOL JOT DIAERESIS	0.0768	0.0000		1
U+2365	⍥	Misc Technical	APL FUNCTIONAL SYMBOL CIRCLE DIAERESIS	0.1613	0.0028		1
U+2366	⍦	Misc Technical	APL FUNCTIONAL SYMBOL DOWN SHOE STILE	0.2441	0.0000		1
U+2367	⍧	Misc Technical	APL FUNCTIONAL SYMBOL LEFT SHOE STILE	0.2079	0.0000		1
U+2368	⍨	Misc Technical	APL FUNCTIONAL SYMBOL TILDE DIAERESIS	0.0786	0.0000		1
